program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking
761,Public Health,Public Health;Data Science,277,Wei Hussain,International Law;Architecture,Indonesian;Italian;French,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,278,Hiroshi Yang,International Law;Finance;Ecology,French,Mixed,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,279,Suraj Fernandez,Sustainable Design;Marketing;Environmental Science,Mandarin,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,280,Daniel Sharma,Psychology;Information Technology;Sustainable Design,Japanese;Arabic;Italian,Master,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,281,Jin Chan,Nursing;Psychology;Design,German;Spanish,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,282,Noor Johnson,Marketing;Nursing;Artificial Intelligence,Korean;Arabic;English,PhD,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,283,Farah Wang,Education;Ecology;Psychology,Urdu;Japanese,PhD,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,284,Noah Huang,Psychology;Ecology;Nursing;Information Technology,Mandarin;German,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,285,Niko Bianchi,Film;Education;Sustainable Design;Business,French,Master,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,286,Noah Chan,Artificial Intelligence;Architecture;Law,Urdu;Japanese,Mixed,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,287,Nadia Lopez,Business;Banking;Engineering;Law,Hindi,Mixed,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,288,Soojin Wilson,Artificial Intelligence;Public Health;Sustainable Design;Business,German,Master,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,289,Rosa Chen,Psychology;Accounting;International Law;Public Health,Thai;Arabic;French,Bachelor,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,290,Mina Li,Information Technology;Cybersecurity,Arabic;French,Bachelor,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,291,Mei Garcia,Sustainable Design;Education;Business,Thai;English;Korean,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,292,Priya Liu,Cybersecurity;Accounting,Indonesian,Master,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,293,Ravi Johnson,Renewable Energy;Business,Nepali;Spanish;Mandarin,PhD,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,294,Leah Fernandez,Finance;Ecology,Hindi;Japanese,Bachelor,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,295,Benjamin Green,Public Health;Engineering,Arabic,Master,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,296,Noor Clark,Design;Engineering,Indonesian;Arabic;English,Master,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,297,Aisha Hussain,Design;Law;Film,French;Nepali,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,298,Camila Patel,Education;Finance;Ecology;Artificial Intelligence,Russian,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,299,Leah Gupta,Cybersecurity;Design;Sustainable Design;Artificial Intelligence,Urdu;Korean;Russian,Master,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,300,Aiden Tran,Environmental Science;Engineering;Business;Ecology,Vietnamese;English;Hindi,Mixed,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,301,Niko Trivedi,Law;Finance;Information Technology,Vietnamese;Russian;Hindi,Bachelor,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,302,Nora Tran,Design;Artificial Intelligence;Business;Nursing,Russian;Spanish;French,Mixed,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,303,Luca Kim,Cybersecurity;Nursing,English;German,Master,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,304,Elena Sharma,Information Technology;Cybersecurity;Engineering;Film,Hindi;Nepali,Master,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,305,Ravi Davis,Design;Public Health;Architecture;Education,Japanese;Arabic,Master,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,306,Julia Xu,Environmental Science;Law;Design;Accounting,Urdu,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,307,Sara Ahmed,Accounting;Finance;Design,Indonesian,Bachelor,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,308,Aiden Le,Ecology;Education;International Law;Film,Thai;Indonesian,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,309,Omar Williams,Environmental Science;Accounting;Film;Data Science,Japanese,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,310,Aiden Kaur,Artificial Intelligence;Nursing;Architecture;Renewable Energy,Nepali;Urdu,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,311,Ravi Ivanov,International Law;Design,Mandarin,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,312,Mina Hernandez,Law;Business,Italian;Japanese,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,313,Leo Liu,International Law;Public Health;Accounting;Finance,German;Italian;Thai,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,314,Ivy Ivanov,Public Health;Psychology,Spanish,Bachelor,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,315,Amir Sanchez,Banking;Cybersecurity;Marketing,Nepali,Bachelor,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,316,Ivy Patel,Design;Ecology;Nursing,French;Urdu,PhD,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,317,Ana Lee,International Law;Psychology;Accounting,Urdu;Arabic,Bachelor,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,318,Nadia Sharma,Architecture;Information Technology,Indonesian;English,Mixed,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,319,Noor Ahmed,Engineering;Environmental Science;Architecture,Arabic;Mandarin,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,320,Hanna Ali,Ecology;Accounting,Japanese,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,321,Julia Omar,Ecology;Nursing;Film;Accounting,Indonesian;Nepali,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,322,Sienna Anderson,Engineering;Business;Accounting;Banking,Arabic;Thai;Russian,Mixed,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,323,Riya Wang,Renewable Energy;Artificial Intelligence,Vietnamese;Nepali;Korean,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,324,Evelyn Green,International Law;Design;Artificial Intelligence,Hindi;French,Bachelor,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,325,Yuki Ahmed,Banking;Accounting;Design;Data Science,Nepali;Spanish;Russian,Mixed,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,326,Qiang Jackson,Design;Environmental Science,English;Vietnamese;Korean,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,327,Zoe Chen,Education;Business;Environmental Science,German;French,Master,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,328,Levi Nguyen,Nursing;Accounting;Marketing;Design,Russian;Italian;Indonesian,Bachelor,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,329,Ibrahim Chen,Cybersecurity;Banking,Italian;Spanish,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,330,Noah Ahmed,Law;International Law;Engineering,Thai;French;German,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,331,Mateo Zhang,Information Technology;Environmental Science,English;Urdu,Mixed,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,332,Owen Khan,Design;Nursing;Artificial Intelligence;Public Health,English;Mandarin;Urdu,Bachelor,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,333,Lara Chen,Design;Data Science;Renewable Energy,Japanese;Thai;Vietnamese,Mixed,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,334,Jin Fisher,Marketing;Education,Urdu,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,335,Hanna Rossi,International Law;Film;Sustainable Design;Renewable Energy,Urdu;Russian;Italian,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,336,Isha Wilson,Banking;Law,German;Italian;Korean,Mixed,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,337,Aisha Sharma,Ecology;Nursing;Architecture;Information Technology,Arabic,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,338,Elena Nguyen,Accounting;Law,Hindi,Master,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,339,Nguyen Rodriguez,Law;Environmental Science,Thai,Bachelor,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,340,Mateo Fisher,Banking;Environmental Science;Marketing;Law,Spanish;German;Hindi,Bachelor,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,341,Niko Clark,Psychology;Architecture,Urdu;English;Russian,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,342,Mohammed Anderson,Banking;Marketing,Hindi;French,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,343,Aria Ahmed,Accounting;Information Technology;Public Health;Computer Science,English;Korean;Hindi,Mixed,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,344,Evelyn Yang,Ecology;Design;Nursing,Korean,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,345,Omar Rahman,Film;Cybersecurity;Sustainable Design,Hindi;French,Master,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,346,Ravi Miller,Engineering;Marketing,Korean;Urdu;Japanese,PhD,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,347,Sam Sanchez,Nursing;Renewable Energy;Film;Law,Thai;English,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,348,Soojin Liu,Public Health;Psychology,French,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,349,Owen Jamal,Public Health;Environmental Science;Computer Science;Design,Indonesian;Vietnamese,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,350,Rosa Davis,Film;Engineering;Accounting,Nepali,Mixed,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,351,Farah Brown,Public Health;Accounting,Vietnamese,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,352,Zara Trivedi,Artificial Intelligence;Ecology;Cybersecurity;Marketing,Spanish;Urdu;Mandarin,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,353,Krystal Ng,Accounting;Information Technology,Korean;Russian;Vietnamese,Master,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,354,Sienna Jackson,Film;Engineering;Data Science;Environmental Science,Indonesian;Japanese;Italian,Bachelor,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,355,Mila Smith,Computer Science;Information Technology;Law;Architecture,Arabic,Bachelor,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,356,Suresh Tran,Psychology;Architecture;Artificial Intelligence,Spanish;English;Korean,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,357,Qiang Campbell,Banking;Sustainable Design;Accounting;Artificial Intelligence,Japanese,Bachelor,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,358,Rohan Kumar,Information Technology;Psychology;Cybersecurity,Japanese;Indonesian,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,359,Nora Chan,Design;Business,Vietnamese,Mixed,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,360,Aisha Nguyen,Environmental Science;Education;Architecture;Law,Mandarin;Thai;German,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,361,Priya Baker,Computer Science;Information Technology;Banking,Vietnamese,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,362,Ethan Rahman,International Law;Psychology;Film,Russian;Indonesian,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,363,Owen Wang,Architecture;Cybersecurity;Design;Renewable Energy,French;Vietnamese;Thai,Bachelor,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,364,Theo Rahman,International Law;Business;Public Health;Nursing,Nepali;Korean;Urdu,Master,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,365,Aisha Kumar,International Law;Ecology,Hindi;Nepali,Master,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,366,Pavel Ahmed,Nursing;Engineering,German,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,367,Keiko Kaur,Data Science;Engineering;Ecology;Design,Vietnamese,PhD,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,368,Aria Baker,Engineering;Design;Accounting;Marketing,Nepali;Vietnamese,Master,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,369,Hanna Sanchez,Business;International Law;Engineering,Mandarin,Master,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,370,Jacob Martinez,Business;Ecology;Nursing,Russian;Hindi,Master,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,371,Aiden Anderson,Architecture;Data Science;Computer Science,Spanish,PhD,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,372,Owen Ahmed,Architecture;Information Technology;Finance,Korean,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,373,Leo Ivanov,Law;International Law,Italian,PhD,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,374,Eli Miller,Psychology;Accounting;Education;Marketing,Japanese;Italian;French,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,375,Li Tan,Design;Computer Science,German,PhD,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,376,Sara Anderson,Information Technology;Nursing;Data Science;Marketing,English,Master,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,377,Thao Park,Business;Information Technology;Psychology;Cybersecurity,Urdu;Mandarin;Spanish,Bachelor,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,378,Iris Chan,Engineering;Cybersecurity;Data Science;Public Health,Arabic,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,379,Zara Kumar,Data Science;Education;Law;Marketing,Urdu;Vietnamese;Russian,Master,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,380,Priya Martin,Psychology;Marketing;Nursing,German;Japanese,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,381,Wei Ali,Architecture;Business;Banking,Vietnamese,PhD,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,382,Harper Fisher,Environmental Science;Data Science;Architecture,French,Bachelor,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,383,Chloe Jones,Film;Banking,Thai,PhD,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,384,Keiko Lopez,Environmental Science;Architecture;Marketing,Italian;Mandarin;French,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,385,Isha Nakamura,Data Science;Accounting;Renewable Energy,Nepali;Vietnamese;Thai,Mixed,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,386,Chen Campbell,Cybersecurity;Ecology,Korean,Mixed,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,387,Aria Wilson,Information Technology;International Law;Sustainable Design,Indonesian,PhD,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,388,Min Tran,Information Technology;Education;Architecture;Marketing,Russian;German;Spanish,Bachelor,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,389,Noah Trivedi,Ecology;Film;Information Technology,Mandarin;German,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,390,Amir Xu,Business;Nursing;Environmental Science;Computer Science,Korean,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,391,Li Yang,Renewable Energy;Film,French,Master,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,392,Karan Ng,Finance;Environmental Science,Indonesian;German;Russian,Mixed,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,393,Noelle Bianchi,Banking;Finance,Mandarin;Italian,Bachelor,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,394,Farah Grant,Information Technology;Business;Public Health;Finance,Urdu;English,Bachelor,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,395,Mila Singh,Cybersecurity;Sustainable Design;Nursing,Italian;English,PhD,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,396,Niko Williams,Public Health;Renewable Energy;Ecology,Japanese;Russian;English,Master,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,397,Aisha Akhtar,International Law;Data Science,Korean,PhD,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,398,Amir Kaur,Finance;Renewable Energy;Engineering;Public Health,Nepali,Master,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,399,Harper Gupta,Sustainable Design;Banking;Public Health,Hindi,PhD,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,400,Lucas Nakamura,Engineering;Nursing,Italian;Russian;Urdu,Master,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,401,Anh Xu,Ecology;Information Technology,Indonesian;Mandarin;German,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,402,Anh Ng,Accounting;Computer Science;Renewable Energy;Architecture,Urdu;Mandarin;Italian,Bachelor,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,403,Thao Taylor,Data Science;Finance;Marketing,Korean;Mandarin,Bachelor,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,404,Thao Fisher,Banking;Public Health;Finance,Korean;Thai;Russian,Master,5,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,405,Grace Ali,Information Technology;Ecology;Data Science,Japanese,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,406,Nguyen Sanchez,Nursing;Finance,Mandarin;Russian,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,407,Nadia Grant,Nursing;Psychology,German;Hindi;Korean,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,408,Lara Kaur,Nursing;Banking;International Law;Accounting,Spanish;Italian;Nepali,Mixed,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,409,Jia Sharma,Design;Accounting;Finance;Business,Urdu;Hindi;Arabic,Mixed,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,410,Sofia Taylor,Sustainable Design;Finance;Film;Ecology,French,Bachelor,3,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,411,Mila Bianchi,Sustainable Design;Marketing,Nepali;English;Urdu,Bachelor,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,412,Arjun Li,Design;Banking;Finance,Korean;Vietnamese;Italian,Bachelor,19,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,413,Alice Ivanov,Business;Sustainable Design,Arabic,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,414,Nadia Nguyen,Business;Finance;Banking;Information Technology,Spanish;Korean;Vietnamese,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,415,Anya Williams,Education;Marketing;Nursing;Ecology,Hindi;English;Arabic,Bachelor,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,416,Aiden Wang,Computer Science;Renewable Energy;Finance;Law,English;Mandarin;Hindi,Bachelor,11,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,417,Qiang Grant,Data Science;Design,Arabic;Italian;Indonesian,PhD,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,418,Noor Kumar,Computer Science;Cybersecurity;Nursing,Korean,Bachelor,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,419,Suresh Kumar,Renewable Energy;Architecture;Banking;Data Science,German,Bachelor,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,420,Mei Clark,Artificial Intelligence;Architecture;Environmental Science;Finance,Arabic,PhD,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,421,Aarav Davis,Artificial Intelligence;Engineering;Law;International Law,Urdu,PhD,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,422,Sam Hussain,Business;Banking;Artificial Intelligence;Engineering,Korean;Mandarin;Thai,Bachelor,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,423,Mina Kaur,Computer Science;Information Technology;Cybersecurity;Ecology,French;Russian,Bachelor,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,424,Jin Zhang,Psychology;Accounting,Urdu;Hindi;Mandarin,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,425,Mina Tran,Public Health;Design;Cybersecurity;Accounting,Japanese;Vietnamese,PhD,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,426,Noor Rodriguez,Sustainable Design;Design;Marketing,Thai,Master,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,427,Isha Brown,Marketing;Ecology;Psychology,Mandarin,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,428,Suresh Garcia,Finance;Information Technology;Banking,Thai;Spanish,Mixed,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,429,Wei Jamal,Data Science;Computer Science;Ecology,Mandarin;Korean;Japanese,Master,14,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,430,Marcus Smith,Information Technology;Computer Science;Film;Renewable Energy,Hindi,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,431,Alex Clark,Design;Architecture;Marketing,Arabic,Master,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,432,Min Patel,Ecology;Education;Sustainable Design,Thai;Italian;Urdu,PhD,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,433,Kim Yang,Renewable Energy;Information Technology;Data Science,Urdu;Japanese,Master,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,434,Rohan Kumar,Business;Film;Renewable Energy;Sustainable Design,Nepali,PhD,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,435,Qiang Huang,Marketing;Renewable Energy;Education,Korean;Japanese,Master,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,436,Aarav O'Neill,Sustainable Design;Artificial Intelligence,Korean;German;Japanese,Bachelor,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,437,Ivy Ali,Renewable Energy;Design;Computer Science,Mandarin;Urdu;Hindi,Master,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,438,David Miller,Artificial Intelligence;Architecture,French;Russian,Master,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,439,Li Taylor,Ecology;Sustainable Design;Banking;Nursing,German;Japanese;Vietnamese,Master,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,440,Amir Grant,Law;Finance,Japanese,PhD,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,441,Sam Wang,Cybersecurity;Accounting,Nepali;Russian,PhD,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,442,Keiko Kaur,Renewable Energy;Design,Urdu;Vietnamese;Thai,Master,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,443,Tom Choi,Data Science;Architecture;International Law,German,Mixed,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,444,Aisha Lopez,Renewable Energy;Design;Architecture,Mandarin,Bachelor,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,445,Ethan Wang,Psychology;Environmental Science,Italian,PhD,12,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,446,Dinesh Ahmed,Design;Renewable Energy,Thai;Vietnamese;Korean,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,447,Priya Williams,Finance;Cybersecurity,Korean,Master,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,448,Omar Williams,Architecture;Design;Education,Hindi;Korean;Urdu,Master,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,449,Sara Ng,Nursing;Data Science,Hindi;Korean,PhD,10,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,450,Mohammed Trivedi,Public Health;Architecture;Computer Science,Korean,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,451,Isha Singh,Banking;Cybersecurity,German,Bachelor,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,452,Suresh Kim,Banking;Cybersecurity;Artificial Intelligence,French;Italian;English,PhD,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,453,Ava Kim,Architecture;Computer Science;Sustainable Design,Italian;Urdu,Bachelor,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,454,Nora Ahmed,Business;Ecology;Marketing,Indonesian;Russian,PhD,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,455,Aria Fisher,Banking;International Law;Law,Arabic,PhD,17,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,456,Kai Lopez,International Law;Sustainable Design;Public Health;Psychology,Spanish;Thai;Italian,Bachelor,16,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,457,Ibrahim Rossi,Data Science;Engineering,Nepali;Korean;Thai,Mixed,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,458,Maya Singh,Sustainable Design;Cybersecurity,Italian;Mandarin,Mixed,18,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,459,Leo Jackson,Business;Computer Science;Finance,Arabic;Vietnamese,Bachelor,2,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,460,Nguyen Martinez,Cybersecurity;Accounting,Thai;Spanish;Mandarin,Master,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,461,Elena Miller,Film;Information Technology;Business,Spanish,PhD,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,462,Pavel Martinez,Cybersecurity;Design,German,Mixed,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,463,Eli Lee,Marketing;Computer Science,Mandarin,Master,13,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,464,Qiang Sanchez,Cybersecurity;Finance;International Law;Ecology,Vietnamese,Mixed,9,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,465,Chen Garcia,Public Health;Psychology;Renewable Energy,Italian,PhD,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,466,Aiden Ali,Ecology;International Law,Italian;Spanish;French,PhD,15,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,467,Liam Xu,Film;Psychology;Computer Science;Renewable Energy,Nepali,Bachelor,6,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,468,Keiko Brown,Data Science;Public Health;Design;Cybersecurity,Vietnamese,Mixed,1,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,469,Aarav O'Neill,Accounting;Law,Arabic;Nepali,PhD,7,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,470,Grace Tran,Marketing;Engineering,Spanish;Urdu;Italian,Bachelor,8,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,471,Suraj Huang,Information Technology;Marketing;Data Science,Nepali;Urdu,PhD,4,25,The University of Adelaide,492
761,Public Health,Public Health;Data Science,472,Harper Trivedi,Information Technology;Design,Russian;Spanish;Italian,Bachelor,18,25,The University of Adelaide,492
